id,initial,city,name,culture,team_id,game_id,first_downs_number,first_downs_rushing,first_downs_passing,first_downs_penalty,game_totals_plays,game_totals_yards,game_totals_average,rushing_attempts,rushing_yards,rushing_average,passing_completions,passing_attempts,passing_interception,passing_yards,passing_average,passing_sacked,punting_punts,punting_yards,punting_average,punting_singles,return_totals_yards,punt_returns_attempts,punt_returns_yards,kick_returns_attempts,kick_returns_yards,interception_returns_attempts,interception_returns_yards,defense_tackles,defense_assists,defense_sacks,defense_sack_yards,defense_passes_defensed,defense_forced_fumbles,defense_fumble_recoveries,special_teams_tackles,penalties_number,penalties_yards,fumbles_number,fumbles_lost,possession_time,field_goals_made,field_goals_attempts,field_goals_blocked,field_goals_percent,field_goals_singles,kickoffs_number,kickoffs_end_zone,kickoffs_touchbacks,kickoffs_singles,id,game_num,week_num,game_date,date_tbd,time_tbd,game_status,away_team,home_team,away_coach,home_coach,mvp,stadium_id,attendance,away_score,away_score1,away_score2,away_score3,away_score4,away_scoreOT,home_score,home_score1,home_score2,home_score3,home_score4,home_scoreOT,sold_out,is_visible,stats_inc_id,period_value,period_time_remaining,last_update,name,location,id,culture,loc,score,win
4,ssk,Saskatchewan,Roughriders,en,4,10655,22,7,12,3,53,355,6.7,20,121,6,21,31,0,234,7.5,2,7,291,41.6,0,201,7,63,4,84,3,53,34,0,5,27,1,0,0,10,7,118,0,0,00:27:39,2,4,0,50,1,4,0,0,0,10655,62,19,"2013-10-04 22:00:00",0,0,Final,4,1,,,,1,37312,31,0,16,9,6,NULL,17,3,0,7,7,NULL,0,1,1315149,4,NULL,"2013-10-05 13:12:10","B.C. Place",Vancouver,1,en,A,31,1
4,ssk,Saskatchewan,Roughriders,en,4,10659,21,9,11,1,53,449,8.5,17,171,10,20,32,0,278,8.7,4,6,278,46.3,0,135,5,26,5,109,0,0,44,0,1,9,3,1,1,10,10,116,3,2,00:28:12,2,2,0,100,0,5,0,0,0,10659,32,11,"2013-08-09 21:00:00",0,0,Final,4,2,,,,3,35637,27,0,7,13,7,NULL,42,13,13,0,16,NULL,0,1,1315203,4,NULL,"2013-08-10 00:32:09","McMahon Stadium",Calgary,3,en,A,27,0
4,ssk,Saskatchewan,Roughriders,en,4,10667,18,6,10,2,57,343,6,23,93,4,18,32,0,250,7.8,2,11,530,48.2,2,179,5,68,4,100,2,0,34,0,0,0,5,2,2,10,13,135,5,4,00:29:43,2,2,0,100,0,4,0,0,0,10667,34,12,"2013-08-17 16:00:00",0,0,Final,9,4,,,,4,40637,21,3,4,4,10,NULL,24,7,1,3,13,NULL,1,1,1315205,4,NULL,"2013-08-18 00:11:03","Mosaic Stadium",Saskatchewan,4,en,H,24,1
4,ssk,Saskatchewan,Roughriders,en,4,10673,22,9,11,2,59,322,5.5,32,152,4,16,24,0,170,7.1,3,8,341,42.6,0,36,7,36,0,0,2,31,41,0,3,8,3,0,1,9,6,41,1,0,00:32:29,0,0,0,0,0,5,0,0,0,10673,66,20,"2013-10-12 16:30:00",0,0,Final,3,4,,,,4,35579,9,3,0,6,0,NULL,14,0,14,0,0,NULL,0,1,1315153,4,NULL,"2013-10-12 19:42:56","Mosaic Stadium",Saskatchewan,4,en,H,14,1
4,ssk,Saskatchewan,Roughriders,en,4,10687,25,7,17,1,60,487,8.1,28,153,5,24,30,0,334,11.1,2,5,239,47.8,1,134,4,40,4,94,2,19,36,0,3,27,1,1,2,7,4,50,1,0,00:33:44,5,5,0,100,0,3,0,0,0,10687,40,13,"2013-08-24 16:00:00",0,0,Final,4,3,,,,2,41868,30,3,9,10,8,NULL,27,3,7,14,3,NULL,0,1,1315211,4,NULL,"2013-08-24 19:31:19","Commonwealth Stadium",Edmonton,2,en,A,30,1
4,ssk,Saskatchewan,Roughriders,en,4,10693,17,9,7,1,61,373,6.1,31,186,6,13,29,0,187,6.4,1,8,354,44.3,1,67,6,24,2,43,4,37,31,0,1,10,3,3,4,14,11,100,3,2,00:35:15,4,5,0,80,1,7,0,0,0,10693,71,21,"2013-10-19 19:00:00",0,0,Final,1,4,,,,4,34956,14,7,0,7,0,NULL,35,10,21,0,4,NULL,0,1,1315158,4,NULL,"2013-10-19 22:08:17","Mosaic Stadium",Saskatchewan,4,en,H,35,1
4,ssk,Saskatchewan,Roughriders,en,4,10703,16,7,7,2,53,256,4.8,15,54,3,17,31,0,202,6.5,7,8,348,43.5,0,141,5,53,4,88,1,0,45,0,3,33,6,3,4,11,7,88,1,1,00:26:24,4,4,0,100,0,4,0,0,0,10703,76,22,"2013-10-26 19:00:00",0,0,Final,4,2,,,,3,33671,25,3,12,3,7,NULL,29,3,7,9,10,NULL,0,1,1315163,4,NULL,"2013-10-27 00:12:19","McMahon Stadium",Calgary,3,en,A,25,0
4,ssk,Saskatchewan,Roughriders,en,4,10711,36,13,20,3,76,525,6.9,34,201,5,29,40,0,324,8.1,2,7,293,41.9,0,115,3,10,4,105,1,22,25,0,3,16,4,1,0,10,5,32,0,0,00:38:19,4,4,0,100,0,4,0,0,0,10711,80,23,"2013-11-02 17:00:00",0,0,Final,3,4,,,,4,32701,30,10,3,10,7,NULL,26,3,7,10,6,NULL,0,1,1315167,4,NULL,"2013-11-02 20:16:43","Mosaic Stadium",Saskatchewan,4,en,H,26,0
4,ssk,Saskatchewan,Roughriders,en,4,10715,21,7,11,3,51,440,8.6,24,170,7,19,23,0,270,11.7,4,2,72,36,0,117,3,23,4,94,0,0,44,0,1,1,1,1,2,6,3,10,1,0,00:26:21,5,6,0,83,0,4,0,0,0,10715,82,30,"2013-11-10 16:30:00",0,0,Final,1,4,,,,4,30942,25,0,17,8,0,NULL,29,3,13,0,13,NULL,0,1,1315276,4,NULL,"2013-11-10 20:47:26","Mosaic Stadium",Saskatchewan,4,en,H,29,1
4,ssk,Saskatchewan,Roughriders,en,4,10721,28,16,10,2,61,513,8.4,35,268,7,17,24,0,245,10.2,2,7,246,35.1,0,72,7,72,1,0,1,0,28,0,3,23,3,1,4,14,7,55,3,1,00:34:54,1,1,0,100,0,8,0,0,0,10721,85,32,"2013-11-24 18:00:00",0,0,Final,6,4,"Kent Austin","Corey Chamblin","Kory Sheets, RB, Saskatchewan",4,44710,23,3,3,7,10,NULL,45,7,24,0,14,NULL,1,1,1315279,4,NULL,"2013-11-26 10:30:05","Mosaic Stadium",Saskatchewan,4,en,H,45,1
4,ssk,Saskatchewan,Roughriders,en,4,11809,18,7,9,2,52,329,6.3,29,175,6,14,21,0,154,7.3,2,10,429,42.9,0,288,7,152,5,109,2,3,38,0,2,16,1,1,0,12,5,64,2,1,00:29:49,0,1,0,0,0,3,0,0,0,11809,NULL,2,"2014-06-14 18:00:00",0,0,Final,4,65,,,,4,13014,21,7,7,7,0,NULL,17,10,0,7,0,NULL,0,1,1411676,4,NULL,"2014-06-15 00:13:56","Mosaic Stadium",Saskatchewan,4,en,A,21,1
4,ssk,Saskatchewan,Roughriders,en,4,12667,20,8,8,4,51,300,5.9,28,164,5,15,22,0,136,6.2,1,7,329,47,0,125,5,59,4,66,1,12,37,0,10,51,2,1,2,6,11,97,2,1,00:34:22,2,3,0,67,0,5,0,0,0,12667,NULL,5,"2014-06-29 19:00:00",0,0,Final,6,4,,,,4,19285,10,0,1,2,7,NULL,31,12,12,7,0,NULL,0,1,1411695,4,NULL,"2014-06-29 22:07:48","Mosaic Stadium",Saskatchewan,4,en,H,31,1
4,ssk,Saskatchewan,Roughriders,en,4,12675,21,6,12,3,53,447,8.4,15,116,7,20,33,0,331,10,5,8,352,44,0,195,5,30,7,165,0,0,45,0,2,9,2,1,1,8,9,71,1,1,00:27:52,0,1,0,0,1,3,0,0,0,12675,NULL,6,"2014-07-05 15:00:00",0,0,Final,4,7,,,,6,17758,15,0,1,14,0,NULL,48,7,10,8,23,NULL,0,1,1411703,4,NULL,"2014-07-05 18:53:30","Rogers Centre",Toronto,6,en,A,15,0
4,ssk,Saskatchewan,Roughriders,en,4,12683,17,5,12,0,55,300,5.5,19,109,5,15,34,0,191,5.6,2,8,350,43.8,0,131,5,66,2,44,0,0,48,0,2,17,1,0,0,9,9,90,1,1,00:25:55,2,2,0,100,0,5,0,0,0,12683,NULL,7,"2014-07-12 21:30:00",0,0,Final,1,4,,,,4,32864,26,11,3,2,10,NULL,13,0,13,0,0,NULL,0,1,1411710,4,NULL,"2014-07-14 18:09:59","Mosaic Stadium",Saskatchewan,4,en,H,13,0
4,ssk,Saskatchewan,Roughriders,en,4,12699,12,8,4,0,43,306,7.1,22,151,6,9,19,0,155,8.2,2,8,373,46.6,0,105,8,79,1,26,2,51,49,0,4,36,2,3,3,9,11,92,1,1,00:25:41,3,4,0,75,0,6,0,0,0,12699,NULL,9,"2014-07-26 22:00:00",0,0,Final,7,4,,,,4,32621,9,6,0,3,0,NULL,37,14,14,3,6,NULL,0,1,1411735,4,NULL,"2014-07-27 03:13:49","Mosaic Stadium",Saskatchewan,4,en,H,37,1
4,ssk,Saskatchewan,Roughriders,en,4,12707,19,6,12,1,51,382,7.5,23,88,3,19,26,0,294,11.3,2,7,287,41,0,237,7,84,1,21,2,5,40,0,3,11,3,0,0,8,11,86,1,1,00:28:27,3,3,0,100,0,6,0,0,1,12707,NULL,10,"2014-08-02 19:00:00",0,0,Final,4,65,,,,67,24303,38,24,8,3,3,NULL,14,0,7,0,7,NULL,1,1,1411747,4,NULL,"2014-08-05 12:47:53","TD Place Stadium",Ottawa,67,en,A,38,1
4,ssk,Saskatchewan,Roughriders,en,4,12709,12,8,4,0,51,301,5.9,29,186,6,13,21,0,115,5.5,1,9,389,43.2,0,105,5,69,2,36,3,83,38,0,5,45,1,2,2,11,16,173,0,0,00:29:51,3,5,0,60,1,5,0,0,0,12709,NULL,11,"2014-08-07 20:30:00",0,0,Final,4,5,,,,17,33234,23,3,0,7,13,NULL,17,3,7,0,7,NULL,1,1,1411665,4,NULL,"2014-08-08 01:20:00","Investors Group Field",Winnipeg,17,en,A,23,1
4,ssk,Saskatchewan,Roughriders,en,4,12723,18,5,13,0,55,330,6,22,109,5,19,30,0,221,7.4,3,10,474,47.4,3,109,4,45,2,41,1,8,40,0,3,22,2,2,2,6,7,51,1,0,00:30:45,2,3,0,67,0,3,0,0,0,12723,NULL,12,"2014-08-16 19:00:00",0,0,Final,9,4,,,,4,33427,11,0,4,0,7,NULL,16,1,3,1,11,NULL,1,1,1411681,4,NULL,"2014-08-16 22:09:24","Mosaic Stadium",Saskatchewan,4,en,H,16,1
4,ssk,Saskatchewan,Roughriders,en,4,12733,23,11,8,4,62,418,6.7,31,228,7,17,28,0,190,6.8,3,10,462,46.2,1,122,6,37,3,85,0,0,33,0,3,15,2,0,0,12,12,90,1,0,00:34:26,4,4,0,100,0,4,0,0,0,12733,NULL,13,"2014-08-24 19:00:00",0,0,Final,4,1,,,,1,33196,20,0,9,10,1,NULL,16,10,3,3,0,NULL,0,1,1411693,4,NULL,"2014-08-24 22:23:58","B.C. Place",Vancouver,1,en,A,20,1
4,ssk,Saskatchewan,Roughriders,en,4,12737,22,12,9,1,53,364,6.9,26,160,6,14,26,0,204,7.8,1,5,224,44.8,0,133,2,7,5,126,1,23,38,0,4,19,1,2,1,9,8,85,2,1,00:29:40,1,2,0,50,0,6,0,0,0,12737,NULL,14,"2014-08-31 16:00:00",0,0,Final,5,4,,,,4,33427,30,7,0,14,9,NULL,35,0,14,7,14,NULL,1,1,1411698,4,NULL,"2014-08-31 19:12:33","Mosaic Stadium",Saskatchewan,4,en,H,35,1
4,ssk,Saskatchewan,Roughriders,en,4,12749,14,8,6,0,48,303,6.3,31,196,6,10,14,0,107,7.6,3,6,279,46.5,0,141,3,85,3,56,2,22,43,0,5,32,3,0,1,11,6,70,2,2,00:29:22,2,3,0,67,1,6,0,0,0,12749,NULL,15,"2014-09-07 16:00:00",0,0,Final,4,5,,,,17,33234,30,1,26,3,0,NULL,24,7,1,8,8,NULL,0,1,1411714,4,NULL,"2014-09-07 19:49:43","Investors Group Field",Winnipeg,17,en,A,30,1
4,ssk,Saskatchewan,Roughriders,en,4,12757,13,7,4,2,48,201,4.2,20,101,5,11,23,0,100,4.3,5,12,499,41.6,0,107,4,40,4,67,1,0,48,0,3,27,4,0,0,11,7,50,0,0,00:27:47,1,1,0,100,0,1,0,0,0,12757,NULL,16,"2014-09-14 13:00:00",0,0,Final,4,6,,,,69,18135,3,0,3,0,0,NULL,28,6,7,7,8,NULL,0,1,1411726,4,NULL,"2014-09-14 16:07:40","Tim Hortons Field",Hamilton,69,en,A,3,0
4,ssk,Saskatchewan,Roughriders,en,4,12765,18,5,12,1,56,345,6.2,22,85,3,20,33,0,260,7.9,1,9,414,46,0,276,8,111,6,136,1,18,41,0,6,47,1,1,1,11,9,70,3,0,00:26:56,2,3,0,67,0,6,0,0,0,12765,NULL,17,"2014-09-21 16:00:00",0,0,Final,65,4,,,,4,33427,32,7,15,7,3,0,35,3,7,7,15,3,0,1,1411732,5,NULL,"2014-09-21 19:23:34","Mosaic Stadium",Saskatchewan,4,en,H,35,1
4,ssk,Saskatchewan,Roughriders,en,4,12769,11,5,3,3,45,205,4.6,16,91,5,11,23,0,114,5,6,10,459,45.9,0,122,6,38,4,84,0,0,42,0,2,8,2,0,0,10,11,41,1,0,00:24:20,0,0,0,0,0,2,0,0,0,12769,NULL,18,"2014-09-26 22:00:00",0,0,Final,4,3,,,,2,42161,0,0,0,0,0,NULL,24,10,4,3,7,NULL,0,1,1411734,4,NULL,"2014-09-27 01:20:32","Commonwealth Stadium",Edmonton,2,en,A,0,0
4,ssk,Saskatchewan,Roughriders,en,4,12777,21,9,10,2,57,434,7.6,25,117,4,19,28,0,317,11.3,4,6,261,43.5,0,126,3,12,5,65,1,0,41,0,1,8,4,0,0,8,12,82,1,0,00:31:48,0,0,0,0,0,5,0,0,0,12777,NULL,19,"2014-10-03 22:00:00",0,0,Final,2,4,,,,4,33031,31,2,7,15,7,NULL,24,0,0,16,8,NULL,0,1,1411740,4,NULL,"2014-10-04 01:44:41","Mosaic Stadium",Saskatchewan,4,en,H,24,0
4,ssk,Saskatchewan,Roughriders,en,4,12787,14,8,6,0,53,264,5,30,155,5,10,18,0,109,6.1,5,10,413,41.3,0,176,5,51,6,125,0,0,42,0,2,12,3,1,1,6,14,90,2,2,00:27:28,0,1,0,0,0,2,0,0,0,12787,NULL,20,"2014-10-13 13:00:00",0,0,Final,4,9,,,,9,23069,9,7,0,0,2,NULL,40,0,14,20,6,NULL,0,1,1411716,4,NULL,"2014-10-14 00:56:31","Percival Molson Stadium",Montreal,9,en,A,9,0
4,ssk,Saskatchewan,Roughriders,en,4,12797,16,3,10,3,55,267,4.9,19,54,2,17,36,0,213,5.9,0,9,341,37.9,0,131,3,52,3,61,1,26,42,0,3,12,0,0,1,8,13,90,0,0,00:30:17,2,2,0,100,0,4,0,0,0,12797,NULL,21,"2014-10-19 16:00:00",0,0,Final,3,4,,,,4,32421,24,0,4,10,10,NULL,19,3,10,0,6,NULL,0,1,1411748,4,NULL,"2014-10-19 19:16:07","Mosaic Stadium",Saskatchewan,4,en,H,19,0
4,ssk,Saskatchewan,Roughriders,en,4,12801,18,4,14,0,51,398,7.8,11,76,6,21,37,0,322,8.7,3,6,266,44.3,0,151,5,31,6,120,1,15,39,0,3,22,1,0,0,10,13,90,2,0,00:27:56,2,2,0,100,0,6,0,0,0,12801,NULL,22,"2014-10-24 21:30:00",0,0,Final,4,2,,,,3,35400,27,3,17,7,0,NULL,40,8,7,0,25,NULL,0,1,1411750,4,NULL,"2014-10-25 00:57:54","McMahon Stadium",Calgary,3,en,A,27,0
4,ssk,Saskatchewan,Roughriders,en,4,12821,16,8,7,1,51,336,6.6,28,194,6,8,21,0,142,6.8,2,9,356,39.6,0,45,3,5,3,24,2,23,49,0,0,0,4,1,2,8,12,105,3,1,00:29:02,1,3,0,33,1,4,0,0,0,12821,NULL,24,"2014-11-08 19:00:00",0,0,Final,3,4,,,,4,20139,17,1,3,3,10,NULL,24,0,16,8,0,NULL,0,1,1411770,4,NULL,"2014-11-08 22:41:00","Mosaic Stadium",Saskatchewan,4,en,H,24,1
4,ssk,Saskatchewan,Roughriders,en,4,12829,12,3,9,0,49,267,5.4,10,47,4,14,32,0,220,6.9,7,9,352,39.1,0,71,7,40,2,24,1,0,49,0,3,28,3,0,0,9,10,65,1,0,00:27:38,1,1,0,100,0,3,0,0,0,12829,NULL,30,"2014-11-16 16:30:00",0,0,Final,4,3,,,,2,26237,10,0,7,3,0,NULL,18,6,11,1,0,NULL,0,1,1411772,4,NULL,"2014-11-16 19:53:24","Commonwealth Stadium",Edmonton,2,en,A,10,0
4,ssk,Saskatchewan,Roughriders,en,4,12839,15,3,9,3,51,287,5.6,13,52,4,21,30,0,235,7.8,8,9,427,47.4,1,160,3,57,5,75,0,0,34,0,2,12,1,0,1,7,26,225,2,0,00:33:27,3,3,0,100,0,5,0,0,0,12839,NULL,2,"2015-06-13 22:00:00",0,0,Final,4,3,,,,71,11825,24,0,11,13,0,NULL,31,0,14,3,14,NULL,0,1,1529624,4,NULL,"2015-06-30 09:42:18","SMS Equipment Stadium","Fort McMurray",71,en,A,24,0
4,ssk,Saskatchewan,Roughriders,en,4,12855,22,8,14,0,53,497,9.4,17,212,12,26,36,0,285,7.9,0,5,235,47,0,79,3,15,4,64,0,0,44,0,1,11,0,0,0,7,14,105,0,0,00:29:13,1,2,0,50,1,3,0,0,0,12855,NULL,5,"2015-06-27 20:00:00",0,0,Final,5,4,,,,4,32228,30,7,8,8,7,NULL,26,0,14,9,3,NULL,0,1,1529642,4,NULL,"2015-06-27 23:10:54","Mosaic Stadium",Saskatchewan,4,en,H,26,0
4,ssk,Saskatchewan,Roughriders,en,4,12863,31,10,18,3,70,587,8.4,29,110,3,33,40,0,477,11.9,1,3,177,59,1,133,3,17,4,88,1,0,44,0,4,17,2,0,0,3,14,131,2,1,00:33:25,4,4,0,100,0,4,0,0,0,12863,NULL,6,"2015-07-05 15:30:00",0,0,Final,7,4,,,,4,31907,42,3,7,1,17,14,40,3,14,4,7,12,0,1,1529647,5,NULL,"2015-07-05 20:34:03","Mosaic Stadium",Saskatchewan,4,en,H,40,0
4,ssk,Saskatchewan,Roughriders,en,4,12869,24,10,10,4,54,442,8.2,24,171,7,23,29,0,271,9.3,1,6,285,47.5,0,84,4,31,3,53,0,0,45,0,0,0,1,0,0,11,15,120,0,0,00:30:06,1,1,0,100,0,5,0,0,0,12869,NULL,7,"2015-07-10 22:00:00",0,0,Final,4,1,,,,1,23062,32,7,0,8,14,3,35,3,3,6,17,6,0,1,1529651,5,NULL,"2015-07-11 02:22:00","B.C. Place",Vancouver,1,en,A,32,0
4,ssk,Saskatchewan,Roughriders,en,4,12877,26,7,16,3,62,517,8.3,20,157,7,24,40,0,360,9,2,5,193,38.6,0,98,5,32,4,66,0,0,28,0,0,0,2,2,0,4,14,159,1,0,00:33:07,3,4,0,75,1,3,0,0,0,12877,NULL,8,"2015-07-17 22:00:00",0,0,Final,1,4,,,,4,26159,27,7,2,11,7,NULL,24,0,4,7,13,NULL,0,1,1529657,4,NULL,"2015-07-18 02:43:01","Mosaic Stadium",Saskatchewan,4,en,H,24,0
4,ssk,Saskatchewan,Roughriders,en,4,12887,22,3,16,3,56,351,6.3,15,84,5,24,38,0,267,7,3,5,234,46.8,0,106,1,5,2,46,0,0,41,0,1,2,3,0,0,8,11,90,1,0,00:30:00,2,2,0,100,0,4,0,0,0,12887,NULL,9,"2015-07-26 19:00:00",0,0,Final,6,4,,,,4,31683,31,7,7,3,14,NULL,21,3,11,7,0,NULL,0,1,1529665,4,NULL,"2015-07-26 22:14:08","Mosaic Stadium",Saskatchewan,4,en,H,21,0
5,wpg,Winnipeg,"Blue Bombers",en,5,10545,14,5,7,2,55,227,4.1,18,69,3,14,35,0,158,4.5,2,8,333,41.6,0,312,5,64,5,120,0,0,55,0,3,18,1,0,1,7,9,55,0,0,00:28:06,2,3,0,67,0,3,0,0,0,10545,1,1,"2013-06-12 20:00:00",0,0,Final,7,5,,,,17,28642,24,0,14,10,0,NULL,6,3,0,3,0,NULL,0,1,1315168,4,NULL,"2013-06-20 16:37:43","Investors Group Field",Winnipeg,17,en,H,6,0
5,wpg,Winnipeg,"Blue Bombers",en,5,10553,17,7,7,3,49,293,6,18,111,6,18,29,0,182,6.3,2,10,467,46.7,2,221,6,72,8,149,1,20,46,0,1,7,0,0,1,8,10,73,2,1,00:27:00,0,0,0,0,0,4,0,0,0,10553,42,14,"2013-09-01 16:00:00",0,0,Final,5,4,,,,4,44910,25,2,16,0,7,NULL,48,7,7,10,24,NULL,1,1,1315129,4,NULL,"2013-09-01 19:07:38","Mosaic Stadium",Saskatchewan,4,en,A,25,0
5,wpg,Winnipeg,"Blue Bombers",en,5,10569,13,3,7,3,56,191,3.4,16,48,3,19,38,0,143,3.8,2,12,533,44.4,0,109,3,13,5,96,0,0,35,0,3,15,3,1,2,8,12,92,2,2,00:30:12,0,0,0,0,0,1,0,0,0,10569,6,2,"2013-06-20 19:00:00",0,0,Final,5,6,,,,63,12732,0,0,0,0,0,NULL,52,14,21,9,8,NULL,0,1,1315177,4,NULL,"2013-06-20 23:50:32","Alumni Stadium",Guelph,63,en,A,0,0
5,wpg,Winnipeg,"Blue Bombers",en,5,10571,11,5,4,2,44,235,5.3,20,106,5,8,17,0,129,7.6,7,10,435,43.5,0,165,6,46,2,119,1,2,44,0,8,69,3,1,3,12,12,116,3,2,00:28:40,1,2,0,50,1,4,0,0,0,10571,48,15,"2013-09-08 16:00:00",0,0,Final,4,5,,,,17,33500,13,3,9,1,0,NULL,25,7,3,7,8,NULL,1,1,1315135,4,NULL,"2013-09-08 19:23:38","Investors Group Field",Winnipeg,17,en,H,25,1
5,wpg,Winnipeg,"Blue Bombers",en,5,10579,17,5,10,2,57,322,5.6,20,108,5,20,33,0,214,6.5,4,7,312,44.6,0,110,6,41,4,69,0,0,39,0,3,9,1,0,0,5,8,76,2,2,00:31:25,2,3,0,67,1,1,0,0,0,10579,50,16,"2013-09-14 18:30:00",0,0,Final,5,3,,,,2,29499,7,0,3,1,3,NULL,25,17,7,0,1,NULL,0,1,1315137,4,NULL,"2013-09-14 22:36:41","Commonwealth Stadium",Edmonton,2,en,A,7,0
5,wpg,Winnipeg,"Blue Bombers",en,5,10581,11,2,8,1,47,296,6.3,10,38,3,19,34,0,258,7.6,3,9,428,47.6,1,229,5,98,7,131,1,46,46,0,4,30,2,0,0,10,10,100,1,1,00:27:37,3,3,0,100,0,5,0,0,0,10581,9,5,"2013-06-27 21:00:00",0,0,Final,9,5,,,,17,33500,38,14,9,1,14,NULL,33,10,3,20,0,NULL,1,1,1315180,4,NULL,"2013-06-28 00:32:02","Investors Group Field",Winnipeg,17,en,H,33,0
5,wpg,Winnipeg,"Blue Bombers",en,5,10591,16,5,9,2,49,315,6.4,17,62,3,18,29,0,253,8.7,3,7,290,41.4,0,69,5,23,4,46,0,0,46,0,4,35,4,3,4,9,9,59,2,1,00:27:18,2,3,0,67,0,4,0,0,0,10591,53,17,"2013-09-20 20:00:00",0,0,Final,3,5,,,,17,28859,35,0,11,3,13,8,27,14,6,7,0,0,0,1,1315140,5,NULL,"2013-09-20 23:45:31","Investors Group Field",Winnipeg,17,en,H,27,0
5,wpg,Winnipeg,"Blue Bombers",en,5,10595,20,9,8,3,64,350,5.5,27,88,3,20,32,0,262,8.2,5,10,482,48.2,2,146,10,77,2,47,2,17,36,0,7,39,1,1,2,10,7,56,5,4,00:33:52,1,2,0,50,0,3,0,0,0,10595,13,6,"2013-07-04 19:00:00",0,0,Final,5,9,,,,9,22134,19,0,8,0,11,NULL,11,3,0,1,7,NULL,0,1,1315184,4,NULL,"2013-07-06 10:37:37","Percival Molson Stadium",Montreal,9,en,A,19,1
5,wpg,Winnipeg,"Blue Bombers",en,5,10615,12,3,8,1,54,260,4.8,12,32,2,19,37,0,228,6.2,5,10,416,41.6,0,139,7,14,6,125,0,0,46,0,3,29,3,3,3,12,9,73,5,3,00:25:39,1,2,0,50,0,3,0,0,0,10615,57,18,"2013-09-27 20:00:00",0,0,Final,1,5,,,,17,29457,53,15,18,14,6,NULL,17,7,7,0,3,NULL,0,1,1315144,4,NULL,"2013-09-27 23:31:57","Investors Group Field",Winnipeg,17,en,H,17,0
5,wpg,Winnipeg,"Blue Bombers",en,5,10617,15,7,7,1,50,330,6.6,17,144,8,15,27,0,186,6.9,6,9,359,39.9,0,136,4,69,2,67,0,0,46,0,7,46,1,0,1,6,19,161,1,0,00:27:48,0,1,0,0,0,4,0,0,0,10617,19,7,"2013-07-13 18:30:00",0,0,Final,5,6,,,,63,13085,20,0,13,0,7,NULL,25,8,4,5,8,NULL,0,1,1315190,4,NULL,"2013-07-13 22:57:06","Alumni Stadium",Guelph,63,en,A,20,0
5,wpg,Winnipeg,"Blue Bombers",en,5,10625,13,5,8,0,49,373,7.6,18,64,3,23,29,0,309,10.7,2,8,338,42.3,0,127,2,8,7,103,0,0,44,0,1,2,1,1,2,9,9,90,2,1,00:27:00,3,3,0,100,0,4,0,0,0,10625,21,8,"2013-07-19 20:00:00",0,0,Final,7,5,,,,17,31257,35,7,14,10,4,NULL,19,3,3,0,13,NULL,0,1,1315192,4,NULL,"2013-07-19 23:28:32","Investors Group Field",Winnipeg,17,en,H,19,0
5,wpg,Winnipeg,"Blue Bombers",en,5,10639,23,7,12,4,54,284,5.3,16,90,5,19,35,0,194,5.5,3,6,253,42.2,0,83,2,19,4,64,0,0,59,0,1,8,1,0,0,9,8,45,1,1,00:21:45,1,1,0,100,0,5,0,0,0,10639,26,9,"2013-07-26 20:00:00",0,0,Final,2,5,,,,17,31567,37,8,9,10,10,NULL,24,7,7,0,10,NULL,0,1,1315197,4,NULL,"2013-07-26 23:24:00","Investors Group Field",Winnipeg,17,en,H,24,0
5,wpg,Winnipeg,"Blue Bombers",en,5,10653,17,9,6,2,56,227,4.1,26,115,4,13,28,0,112,4,2,8,410,51.3,2,165,5,31,5,111,0,0,44,0,4,21,2,1,2,10,8,73,1,1,00:27:38,1,2,0,50,1,4,0,0,0,10653,30,10,"2013-08-05 19:00:00",0,0,Final,5,1,,,,1,26856,20,8,8,1,3,NULL,27,3,14,0,10,NULL,0,1,1315201,4,NULL,"2013-08-20 09:49:12","B.C. Place",Vancouver,1,en,A,20,0
5,wpg,Winnipeg,"Blue Bombers",en,5,10663,19,4,11,4,52,321,6.2,18,71,3,20,32,0,250,7.8,2,7,316,45.1,1,184,4,41,5,115,0,0,41,0,3,11,1,1,1,7,17,137,1,1,00:27:00,1,1,0,100,0,4,0,0,0,10663,33,12,"2013-08-16 20:00:00",0,0,Final,6,5,,,,17,32409,37,10,7,7,13,NULL,18,0,7,0,11,NULL,0,1,1315204,4,NULL,"2013-08-16 23:29:11","Investors Group Field",Winnipeg,17,en,H,18,0
5,wpg,Winnipeg,"Blue Bombers",en,5,10665,14,7,7,0,49,297,6.1,14,150,10,15,34,0,147,4.3,1,9,362,40.2,0,225,3,28,6,197,0,0,50,0,0,0,2,0,0,7,7,46,0,0,00:25:35,1,2,0,50,0,3,0,0,1,10665,64,19,"2013-10-05 18:30:00",0,0,Final,5,2,,,,3,26293,11,3,1,7,0,NULL,38,17,8,10,3,NULL,0,1,1315151,4,NULL,"2013-10-07 17:27:43","McMahon Stadium",Calgary,3,en,A,11,0
