game_id,play_id,player1_id,tackle1_id 
26655,12681,5083.0,1887.0
26656,12681,4087.0,5669.0
26657,12681,4087.0,6641.0
26658,12681,4087.0,5571.0
26659,12681,5083.0,nan
26660,12681,4087.0,5097.0
26661,12681,1927.0,2835.0
26662,12681,4087.0,5205.0
26663,12681,6643.0,3001.0
26664,12681,2373.0,6641.0
26665,12681,2373.0,6641.0
26666,12681,4087.0,7213.0
26667,12681,5083.0,nan
26668,12681,2373.0,nan
26669,12681,4087.0,5571.0
26670,12681,4087.0,5859.0
26671,12681,383.0,7013.0
26672,12681,4087.0,5571.0
26673,12681,6643.0,2993.0
26674,12681,6643.0,1969.0
26675,12681,4589.0,5571.0
26676,12681,4589.0,2835.0
26677,12681,4827.0,nan
26678,12683,3437.0,109.0
26679,12683,3373.0,4203.0
26680,12683,3373.0,6541.0
26681,12683,3373.0,4203.0
26682,12683,6263.0,5089.0
26683,12683,3437.0,5593.0
26684,12683,6589.0,5593.0
26685,12683,3437.0,5375.0
26686,12683,6589.0,2953.0
26687,12683,3373.0,4453.0
26688,12683,3373.0,4203.0
26689,12683,3437.0,nan
26690,12683,3373.0,4511.0
26691,12683,3373.0,4203.0
26692,12683,3373.0,4453.0
26693,12683,6589.0,1197.0
26694,12683,3373.0,7007.0
26695,12683,3373.0,4203.0
26696,12683,4063.0,5021.0
26697,12683,3373.0,1501.0
26698,12683,3437.0,2177.0
26699,12683,3437.0,7265.0
26700,12683,3373.0,7173.0
26701,12683,3437.0,5593.0
26702,12683,6589.0,5375.0
26703,12683,6589.0,7265.0
26704,12683,6589.0,6711.0
26705,12683,7353.0,7007.0
26706,12683,3437.0,5375.0
26707,12683,3437.0,7265.0
26708,12683,7353.0,4203.0
26709,12683,1543.0,4203.0
26710,12683,6589.0,4609.0
26711,12683,3437.0,2953.0
26712,12683,6589.0,7265.0
26713,12683,7353.0,2121.0
26714,12683,3437.0,2953.0
26715,12683,3437.0,5593.0
26716,12683,3437.0,6711.0
26717,12683,3437.0,2953.0
26718,12683,3437.0,4957.0
26719,12683,6589.0,2177.0
26720,12683,3437.0,6711.0
26721,12683,3437.0,5593.0
26722,12683,3437.0,6711.0
26723,12683,6589.0,6337.0
26724,12683,6589.0,5375.0
26725,12685,5261.0,4091.0
26726,12685,3881.0,5315.0
26727,12685,6797.0,3949.0
26728,12685,6075.0,5045.0
26729,12685,3881.0,4357.0
26730,12685,5261.0,6331.0
26731,12685,6075.0,3949.0
26732,12685,5871.0,3405.0
26733,12685,6075.0,4357.0
26734,12685,5261.0,4019.0
26735,12685,3881.0,5945.0
26736,12685,6075.0,5009.0
26737,12685,6075.0,6947.0
26738,12685,3881.0,5729.0
26739,12685,3881.0,3949.0
26740,12685,5261.0,4019.0
26741,12685,5261.0,6827.0
26742,12685,3881.0,5945.0
26743,12685,6075.0,5729.0
26744,12685,5261.0,3405.0
26745,12685,6075.0,4357.0
26746,12685,6755.0,6827.0
26747,12685,5261.0,6795.0
26748,12685,5261.0,4091.0
26749,12685,5261.0,851.0
26750,12685,5261.0,4301.0
26751,12685,3881.0,1193.0
26752,12685,6075.0,6235.0
26753,12685,3881.0,5945.0
26754,12685,6797.0,6947.0
26755,12685,6075.0,2545.0
26756,12685,6075.0,3949.0
26757,12685,6075.0,3949.0
26758,12685,3881.0,2545.0
26759,12685,4795.0,4091.0
26760,12685,3881.0,4931.0
26761,12685,6075.0,6235.0
26762,12685,4795.0,6827.0
26763,12685,6075.0,2545.0
26764,12685,6075.0,1899.0
26765,12685,6075.0,5247.0
26766,12685,6075.0,5045.0
26767,12685,6075.0,1193.0
26768,12685,6075.0,1193.0
26769,12687,6137.0,6241.0
26770,12687,5943.0,1593.0
26771,12687,6137.0,6241.0
26772,12687,4901.0,7395.0
26773,12687,383.0,4631.0
26774,12687,4901.0,2835.0
26775,12687,4901.0,nan
26776,12687,5943.0,4997.0
26777,12687,91.0,7395.0
26778,12687,6769.0,6829.0
26779,12687,383.0,6211.0
26780,12687,6907.0,nan
26781,12687,4901.0,5669.0
26782,12687,7025.0,6241.0
26783,12687,383.0,nan
26784,12687,91.0,5669.0
26785,12687,4901.0,2835.0
26786,12687,4901.0,5097.0
26787,12687,91.0,6645.0
26788,12687,91.0,6645.0
26789,12687,6863.0,6829.0
26790,12687,4901.0,5669.0
26791,12687,6863.0,2357.0
26792,12687,4901.0,5205.0
26793,12687,5943.0,3133.0
26794,12687,4901.0,nan
26795,12687,6863.0,6829.0
26796,12687,383.0,6241.0
26797,12687,6137.0,6829.0
26798,12687,6863.0,4631.0
26799,12687,4901.0,6927.0
26800,12687,4901.0,2835.0
26801,12687,4901.0,nan
26802,12689,4087.0,6519.0
26803,12689,4087.0,5095.0
26804,12689,5873.0,6199.0
26805,12689,5083.0,3739.0
26806,12689,5873.0,3001.0
26807,12689,5873.0,3007.0
26808,12689,4589.0,6519.0
26809,12689,4087.0,4287.0
26810,12689,2373.0,5095.0
26811,12689,3983.0,nan
26812,12689,4857.0,nan
26813,12689,6503.0,5245.0
26814,12689,4857.0,6421.0
26815,12689,5377.0,6199.0
26816,12689,4087.0,3739.0
26817,12689,4087.0,4287.0
26818,12689,2373.0,4503.0
26819,12689,5873.0,2993.0
26820,12689,5873.0,3007.0
26821,12689,5873.0,6199.0
26822,12689,5873.0,6199.0
26823,12689,6487.0,6199.0
26824,12689,4087.0,5127.0
26825,12689,5873.0,3007.0
26826,12689,4857.0,4035.0
26827,12689,4087.0,3449.0
26828,12689,5377.0,3007.0
26829,12689,5377.0,3007.0
26830,12689,5377.0,3007.0
26831,12689,4087.0,6519.0
26832,12689,2373.0,4287.0
26833,12689,5377.0,1969.0
26834,12689,5377.0,5223.0
26835,12689,5083.0,nan
26836,12689,4087.0,6799.0
26837,12689,4087.0,5307.0
26838,12693,6075.0,6199.0
26839,12693,4087.0,5719.0
26840,12693,4589.0,5719.0
26841,12693,6075.0,2993.0
26842,12693,4589.0,3405.0
26843,12693,5083.0,3405.0
26844,12693,6477.0,5409.0
26845,12693,6075.0,5237.0
26846,12693,6075.0,6421.0
26847,12693,6797.0,nan
26848,12693,4589.0,3405.0
26849,12693,4589.0,5337.0
26850,12693,4589.0,6713.0
26851,12693,6075.0,6199.0
26852,12693,4589.0,6257.0
26853,12693,5083.0,7249.0
26854,12693,6477.0,2993.0
26855,12693,3881.0,nan
26856,12693,4589.0,6331.0
26857,12693,6075.0,6713.0
26858,12693,6257.0,4923.0
26859,12693,3881.0,4047.0
26860,12693,4589.0,7249.0
26861,12693,6075.0,nan
26862,12693,4589.0,6827.0
26863,12693,2373.0,6795.0
26864,12693,5083.0,nan
26865,12693,3881.0,2993.0
26866,12693,1927.0,6795.0
26867,12693,4589.0,6795.0
26868,12693,6075.0,3001.0
26869,12693,6075.0,5159.0
26870,12693,6075.0,4047.0
26871,12693,4589.0,7249.0
26872,12693,4589.0,4091.0
26873,12693,4589.0,3405.0
26874,12693,3881.0,nan
26875,12693,6075.0,4035.0
26876,12693,4589.0,7249.0
26877,12693,2373.0,6837.0
26878,12693,4589.0,6827.0
26879,12693,4589.0,851.0
26880,12695,5261.0,4203.0
26881,12695,3437.0,5315.0
26882,12695,6589.0,6235.0
26883,12695,5261.0,4203.0
26884,12695,5261.0,5089.0
26885,12695,3437.0,5729.0
26886,12695,3437.0,6235.0
26887,12695,5261.0,7173.0
26888,12695,2039.0,7007.0
26889,12695,3593.0,4453.0
26890,12695,4795.0,2121.0
26891,12695,5261.0,1501.0
26892,12695,5261.0,4203.0
26893,12695,5261.0,7173.0
26894,12695,6589.0,6871.0
26895,12695,6589.0,6235.0
26896,12695,4795.0,4453.0
26897,12695,3803.0,5045.0
26898,12695,3437.0,5045.0
26899,12695,5261.0,7133.0
26900,12695,3803.0,6871.0
26901,12695,3437.0,1899.0
26902,12695,4795.0,4453.0
26903,12695,6755.0,1501.0
26904,12695,6589.0,5945.0
26905,12695,3437.0,nan
26906,12695,3437.0,1193.0
26907,12695,5261.0,5089.0
26908,12695,3437.0,5729.0
26909,12695,6589.0,6235.0
26910,12695,6589.0,2545.0
26911,12695,7195.0,2545.0
26912,12695,5261.0,4203.0
26913,12695,3803.0,5247.0
26914,12695,6589.0,1193.0
26915,12695,5261.0,4203.0
26916,12695,5261.0,4511.0
26917,12695,6589.0,2545.0
26918,12695,5261.0,4203.0
26919,12695,4795.0,4203.0
26920,12695,5261.0,4203.0
26921,12695,5261.0,7133.0
26922,12697,91.0,nan
26923,12697,91.0,4503.0
26924,12697,nan,5095.0
26925,12697,5377.0,3423.0
26926,12697,5873.0,nan
26927,12697,4901.0,6409.0
26928,12697,5377.0,5993.0
26929,12697,4901.0,5307.0
26930,12697,91.0,6519.0
26931,12697,4901.0,6519.0
26932,12697,91.0,3739.0
26933,12697,4901.0,4961.0
26934,12697,91.0,4503.0
26935,12697,5377.0,6241.0
26936,12697,91.0,3449.0
26937,12697,4901.0,4287.0
26938,12697,5377.0,4997.0
26939,12697,5377.0,4631.0
26940,12697,5377.0,3423.0
26941,12697,6503.0,6627.0
26942,12697,6503.0,4631.0
26943,12697,5873.0,4631.0
26944,12697,91.0,4961.0
26945,12697,91.0,4287.0
26946,12697,4901.0,4503.0
26947,12697,5873.0,6829.0
26948,12697,5377.0,3423.0
26949,12697,5873.0,4713.0
26950,12697,5377.0,4713.0
26951,12697,6503.0,6627.0
26952,12697,4901.0,4287.0
26953,12697,91.0,5307.0
26954,12697,5377.0,2357.0
26955,12697,5377.0,nan
26956,12697,4901.0,5509.0
26957,12697,5377.0,4631.0
26958,12697,5377.0,4631.0
26959,12697,5377.0,6829.0
26960,12697,5873.0,6241.0
26961,12699,5943.0,6711.0
26962,12699,5445.0,2835.0
26963,12699,5445.0,2835.0
26964,12699,1543.0,nan
26965,12699,5445.0,6245.0
26966,12699,5445.0,nan
26967,12699,5445.0,7395.0
26968,12699,6643.0,2953.0
26969,12699,6643.0,3355.0
26970,12699,6643.0,2177.0
26971,12699,5445.0,6645.0
26972,12699,5445.0,6641.0
26973,12699,5445.0,6245.0
26974,12699,5445.0,6927.0
26975,12699,5445.0,nan
26976,12699,5445.0,nan
26977,12699,383.0,2953.0
26978,12699,1543.0,5859.0
26979,12699,5445.0,2835.0
26980,12699,5943.0,3805.0
26981,12699,6137.0,6711.0
26982,12699,6137.0,4957.0
26983,12699,5943.0,2953.0
26984,12699,5445.0,5669.0
26985,12699,7025.0,4609.0
26986,12699,5943.0,4957.0
26987,12699,5943.0,2953.0
26988,12699,5943.0,4609.0
26989,12699,7353.0,7073.0
26990,12699,1543.0,nan
26991,12699,7353.0,2835.0
26992,12699,383.0,1197.0
26993,12699,5445.0,1887.0
26994,12699,5445.0,7395.0
26995,12699,5445.0,7395.0
26996,12699,5943.0,6711.0
26997,12699,4827.0,7265.0
26998,12699,5445.0,7073.0
26999,12701,5871.0,4761.0
27000,12701,5261.0,5381.0
27001,12701,5261.0,4761.0
27002,12701,5261.0,4761.0
27003,12701,5871.0,4761.0
27004,12701,5377.0,1193.0
27005,12701,5261.0,6409.0
27006,12701,7187.0,5315.0
27007,12701,5261.0,7243.0
27008,12701,5261.0,5795.0
27009,12701,5873.0,1899.0
27010,12701,5261.0,4761.0
27011,12701,6755.0,nan
27012,12701,5873.0,1193.0
27013,12701,5261.0,6409.0
27014,12701,5871.0,4761.0
27015,12701,5261.0,nan
27016,12701,5377.0,5729.0
27017,12701,5261.0,4761.0
27018,12701,5871.0,7243.0
27019,12701,5377.0,4931.0
27020,12701,5873.0,5045.0
27021,12701,5377.0,nan
27022,12701,5261.0,4287.0
27023,12701,5261.0,5929.0
27024,12701,5873.0,2545.0
27025,12701,4795.0,6409.0
27026,12701,5377.0,1193.0
27027,12701,4795.0,nan
27028,12701,5261.0,4999.0
27029,12703,4319.0,5669.0
27030,12703,4319.0,5669.0
27031,12703,4319.0,2835.0
27032,12703,383.0,4171.0
27033,12703,6295.0,6707.0
27034,12703,4319.0,1887.0
27035,12703,4319.0,7395.0
27036,12703,6863.0,2345.0
27037,12703,6137.0,4171.0
27038,12703,5943.0,5545.0
27039,12703,4319.0,5097.0
27040,12703,4319.0,6783.0
27041,12703,6863.0,7315.0
27042,12703,2871.0,6245.0
27043,12703,4161.0,6603.0
27044,12703,6295.0,7395.0
27045,12703,4319.0,6641.0
27046,12703,4319.0,2835.0
27047,12703,383.0,5545.0
27048,12703,6863.0,4171.0
27049,12703,4319.0,5669.0
27050,12703,6863.0,1715.0
27051,12703,383.0,1567.0
27052,12703,6763.0,2345.0
27053,12703,4319.0,5097.0
27054,12703,5943.0,5545.0
27055,12703,4319.0,2835.0
27056,12703,6863.0,1567.0
27057,12703,4161.0,6245.0
27058,12703,6863.0,4171.0
27059,12703,6863.0,1567.0
27060,12703,6863.0,691.0
27061,12703,6863.0,1715.0
27062,12703,6863.0,691.0
27063,12703,6863.0,5539.0
27064,12703,1223.0,5401.0
27065,12703,1223.0,4507.0
27066,12703,1223.0,7315.0
27067,12707,4901.0,5375.0
27068,12707,5445.0,3133.0
27069,12707,4901.0,3355.0
27070,12707,5445.0,6627.0
27071,12707,5445.0,nan
27072,12707,4901.0,7265.0
27073,12707,5445.0,nan
27074,12707,5445.0,4997.0
27075,12707,5445.0,5801.0
27076,12707,5445.0,4997.0
27077,12707,4901.0,5593.0
27078,12707,4901.0,6337.0
27079,12707,4901.0,2177.0
27080,12707,4901.0,2953.0
27081,12707,5445.0,4997.0
27082,12707,4901.0,4957.0
27083,12707,4901.0,2177.0
27084,12707,5445.0,5501.0
27085,12707,5445.0,6829.0
27086,12707,91.0,5593.0
27087,12707,5445.0,2357.0
27088,12707,5445.0,4631.0
27089,12707,5445.0,5501.0
27090,12707,4901.0,3355.0
27091,12707,4901.0,7265.0
27092,12707,nan,6711.0
27093,12707,91.0,5021.0
27094,12707,2703.0,7003.0
27095,12707,2703.0,4997.0
27096,12707,2703.0,5501.0
27097,12707,5445.0,5501.0
27098,12707,5445.0,6627.0
27099,12707,4901.0,6337.0
27100,12707,5445.0,5501.0
27101,12707,5445.0,4631.0
27102,12707,5445.0,4997.0
27103,12707,5445.0,4631.0
27104,12707,5445.0,5501.0
27105,12709,5261.0,2953.0
27106,12709,5261.0,7265.0
27107,12709,5445.0,4931.0
27108,12709,5261.0,6711.0
27109,12709,5445.0,2545.0
27110,12709,5261.0,4609.0
27111,12709,1543.0,nan
27112,12709,5261.0,6337.0
27113,12709,5445.0,6235.0
27114,12709,4795.0,4957.0
27115,12709,5261.0,3355.0
27116,12709,5261.0,4609.0
27117,12709,6755.0,109.0
27118,12709,4795.0,nan
27119,12709,5445.0,6235.0
27120,12709,5445.0,1193.0
27121,12709,5261.0,2177.0
27122,12709,2703.0,1899.0
27123,12709,1543.0,1193.0
27124,12709,2703.0,1899.0
27125,12709,6755.0,5593.0
27126,12709,5261.0,4957.0
27127,12709,2703.0,6871.0
27128,12709,2703.0,5045.0
27129,12709,5871.0,3355.0
27130,12709,2703.0,5045.0
27131,12709,2703.0,1193.0
27132,12709,2703.0,1193.0
27133,12709,2703.0,5945.0
27134,12709,1543.0,5247.0
27135,12709,2703.0,5045.0
27136,12709,2703.0,2545.0
27137,12709,5445.0,5247.0
27138,12709,2703.0,5945.0
27139,12709,2703.0,6743.0
27140,12709,1543.0,6989.0
27141,12709,2703.0,5045.0
27142,12709,2703.0,6743.0
27143,12709,2703.0,6989.0
27144,12709,5261.0,6337.0
27145,12709,2703.0,1193.0
27146,12709,2703.0,5247.0
27147,12709,2703.0,5945.0
27148,12709,2703.0,5045.0
27149,12711,3881.0,1715.0
27150,12711,6477.0,4171.0
27151,12711,4319.0,6331.0
27152,12711,6075.0,4507.0
27153,12711,6075.0,2345.0
27154,12711,4319.0,7249.0
27155,12711,4319.0,5719.0
27156,12711,6075.0,1567.0
27157,12711,4319.0,3405.0
27158,12711,1595.0,1567.0
27159,12711,6075.0,nan
27160,12711,6797.0,7147.0
27161,12711,4319.0,6331.0
27162,12711,6075.0,691.0
27163,12711,6075.0,5539.0
27164,12711,6477.0,1567.0
27165,12711,4319.0,nan
27166,12711,6075.0,5857.0
27167,12711,6477.0,3617.0
27168,12711,6477.0,691.0
27169,12711,6477.0,5545.0
27170,12711,4319.0,5719.0
27171,12711,4319.0,1239.0
27172,12711,4319.0,3405.0
27173,12711,4319.0,5719.0
27174,12711,6477.0,1715.0
27175,12711,4319.0,4091.0
27176,12711,6295.0,4019.0
27177,12711,4319.0,4019.0
27178,12711,4319.0,6795.0
27179,12711,4319.0,851.0
27180,12711,4319.0,6795.0
27181,12711,6477.0,4171.0
27182,12711,3881.0,4171.0
27183,12711,3881.0,5545.0
27184,12711,6477.0,4507.0
27185,12711,3881.0,7307.0
27186,12711,6477.0,7307.0
27187,12711,6797.0,nan
27188,12713,3437.0,5929.0
27189,12713,6589.0,4761.0
27190,12713,3437.0,7243.0
27191,12713,269.0,5095.0
27192,12713,5377.0,1501.0
27193,12713,5873.0,4511.0
27194,12713,6503.0,6541.0
27195,12713,5377.0,7133.0
27196,12713,6589.0,5381.0
27197,12713,269.0,nan
27198,12713,5377.0,7007.0
27199,12713,3437.0,4503.0
27200,12713,5377.0,4511.0
27201,12713,3437.0,5929.0
27202,12713,6589.0,4761.0
27203,12713,5377.0,4511.0
27204,12713,6723.0,7133.0
27205,12713,3437.0,6519.0
27206,12713,3437.0,nan
27207,12713,5377.0,3279.0
27208,12713,5377.0,nan
27209,12713,6589.0,5929.0
27210,12713,5377.0,4203.0
27211,12713,6589.0,6519.0
27212,12713,4063.0,4761.0
27213,12713,6589.0,3739.0
27214,12713,6589.0,4761.0
27215,12713,6589.0,4761.0
27216,12713,6589.0,6283.0
27217,12713,1799.0,3739.0
27218,12713,1799.0,3739.0
27219,12715,4901.0,1969.0
27220,12715,4769.0,6829.0
27221,12715,2373.0,4997.0
27222,12715,5083.0,nan
27223,12715,4901.0,1969.0
27224,12715,1927.0,6627.0
27225,12715,4769.0,5575.0
27226,12715,4589.0,4631.0
27227,12715,4901.0,5409.0
27228,12715,4901.0,6199.0
27229,12715,91.0,3001.0
27230,12715,91.0,1969.0
27231,12715,4589.0,6241.0
27232,12715,4769.0,5501.0
27233,12715,4901.0,nan
27234,12715,4901.0,6199.0
27235,12715,4589.0,5501.0
27236,12715,2191.0,4631.0
27237,12715,2191.0,4631.0
27238,12715,nan,3001.0
27239,12715,91.0,5159.0
27240,12715,1927.0,7003.0
27241,12715,4901.0,4035.0
27242,12715,5083.0,1249.0
27243,12715,4589.0,6627.0
27244,12715,4901.0,4047.0
27245,12715,3879.0,4631.0
27246,12715,91.0,3007.0
27247,12715,2191.0,5501.0
27248,12715,2191.0,5519.0
27249,12715,2191.0,5519.0
27250,12715,2191.0,4631.0
27251,12717,6863.0,6235.0
27252,12717,6863.0,6989.0
27253,12717,5261.0,5859.0
27254,12717,5261.0,6641.0
27255,12717,5871.0,6645.0
27256,12717,5943.0,5945.0
27257,12717,6863.0,6743.0
27258,12717,6137.0,6235.0
27259,12717,6863.0,6947.0
27260,12717,6137.0,6989.0
27261,12717,5943.0,nan
27262,12717,5261.0,2835.0
27263,12717,6863.0,5945.0
27264,12717,6863.0,5945.0
27265,12717,5261.0,5205.0
27266,12717,6863.0,5729.0
27267,12717,5261.0,5669.0
27268,12717,4795.0,5669.0
27269,12717,6755.0,2835.0
27270,12717,5261.0,nan
27271,12717,6137.0,6743.0
27272,12717,5261.0,2835.0
27273,12717,5943.0,4931.0
27274,12717,6137.0,4931.0
27275,12717,5943.0,4931.0
27276,12717,5943.0,6235.0
27277,12717,5943.0,5945.0
27278,12717,5943.0,5045.0
27279,12717,5943.0,5315.0
27280,12717,5943.0,5247.0
27281,12717,5943.0,6743.0
27282,12717,4795.0,5859.0
27283,12717,1223.0,5945.0
27284,12717,1223.0,4931.0
27285,12719,4901.0,4399.0
27286,12719,6477.0,5501.0
27287,12719,4901.0,7249.0
27288,12719,6477.0,5801.0
27289,12719,4901.0,5337.0
27290,12719,4901.0,6827.0
27291,12719,6797.0,6829.0
27292,12719,6477.0,5801.0
27293,12719,6477.0,7003.0
27294,12719,4901.0,7249.0
27295,12719,6477.0,4997.0
27296,12719,4901.0,6837.0
27297,12719,5553.0,4301.0
27298,12719,6701.0,4631.0
27299,12719,6477.0,4631.0
27300,12719,4901.0,4091.0
27301,12719,4901.0,3405.0
27302,12719,6477.0,5501.0
27303,12719,3881.0,nan
27304,12719,6477.0,5727.0
27305,12719,6797.0,5501.0
27306,12719,3881.0,7003.0
27307,12719,4901.0,4399.0
27308,12719,3881.0,nan
27309,12719,4901.0,5719.0
27310,12719,6915.0,4631.0
27311,12719,6915.0,6627.0
27312,12719,4901.0,7249.0
27313,12719,4901.0,851.0
27314,12719,3881.0,4631.0
27315,12719,3881.0,5501.0
27316,12719,3881.0,5801.0
27317,12719,6477.0,4631.0
27318,12719,6797.0,7003.0
27319,12719,4901.0,5719.0
27320,12719,4901.0,6837.0
27321,12719,3881.0,3133.0
27322,12719,3881.0,5501.0
27323,12719,6797.0,5801.0
27324,12719,6477.0,3133.0
27325,12719,6477.0,5727.0
27326,12721,3373.0,5381.0
27327,12721,5083.0,5381.0
27328,12721,3373.0,5381.0
27329,12721,3373.0,3449.0
27330,12721,5083.0,nan
27331,12721,5377.0,5237.0
27332,12721,3373.0,7181.0
27333,12721,6723.0,3001.0
27334,12721,5083.0,6519.0
27335,12721,5377.0,6199.0
27336,12721,6723.0,3541.0
27337,12721,3373.0,4761.0
27338,12721,3373.0,5381.0
27339,12721,6723.0,3007.0
27340,12721,5377.0,7013.0
27341,12721,5377.0,6421.0
27342,12721,2373.0,3739.0
27343,12721,6723.0,5159.0
27344,12721,3373.0,4961.0
27345,12721,5377.0,6421.0
27346,12721,5377.0,4035.0
27347,12721,3373.0,5095.0
27348,12721,6503.0,3007.0
27349,12721,5377.0,5159.0
27350,12721,5377.0,5409.0
27351,12721,3373.0,4761.0
27352,12721,6503.0,5237.0
27353,12721,5083.0,6519.0
27354,12721,6723.0,3001.0
27355,12721,4857.0,3249.0
27356,12721,3373.0,4761.0
27357,12721,2373.0,6519.0
27358,12721,3373.0,6519.0
27359,12721,2191.0,4999.0
27360,12721,4857.0,5159.0
27361,12721,3373.0,3739.0
27362,12721,3373.0,3557.0
27363,12721,3373.0,6519.0
27364,12721,2373.0,nan
27365,12723,4319.0,5593.0
27366,12723,4319.0,7265.0
27367,12723,5445.0,5545.0
27368,12723,4161.0,4609.0
27369,12723,4319.0,5021.0
27370,12723,4319.0,4609.0
27371,12723,6397.0,2953.0
27372,12723,6295.0,5021.0
27373,12723,6397.0,5021.0
27374,12723,4319.0,2177.0
27375,12723,5445.0,691.0
27376,12723,5445.0,5401.0
27377,12723,4161.0,5003.0
27378,12723,6397.0,5593.0
27379,12723,4161.0,3805.0
27380,12723,6397.0,6337.0
27381,12723,5445.0,1715.0
27382,12723,5445.0,2505.0
27383,12723,6295.0,2177.0
27384,12723,2703.0,4703.0
27385,12723,4319.0,2953.0
27386,12723,4319.0,5375.0
27387,12723,2703.0,691.0
27388,12723,2703.0,1567.0
27389,12723,2703.0,5857.0
27390,12723,2703.0,5401.0
27391,12723,6397.0,2953.0
27392,12723,4319.0,6711.0
27393,12723,4319.0,2177.0
27394,12723,2703.0,3617.0
27395,12723,4319.0,5375.0
27396,12723,2703.0,691.0
27397,12723,1543.0,5545.0
27398,12723,2703.0,5545.0
27399,12723,2703.0,7307.0
27400,12723,2703.0,5857.0
27401,12723,6263.0,4703.0
27402,12723,5445.0,3617.0
27403,12723,5445.0,5545.0
27404,12723,1543.0,3617.0
27405,12723,5445.0,5857.0
27406,12723,5445.0,7307.0
27407,12725,6643.0,7133.0
27408,12725,5943.0,nan
27409,12725,6137.0,4203.0
27410,12725,6589.0,6641.0
27411,12725,6589.0,nan
27412,12725,6589.0,6707.0
27413,12725,6589.0,7213.0
27414,12725,3811.0,6783.0
27415,12725,6589.0,1887.0
27416,12725,5943.0,4453.0
27417,12725,5943.0,4203.0
27418,12725,6643.0,7133.0
27419,12725,6589.0,5669.0
27420,12725,6733.0,6641.0
27421,12725,6589.0,5669.0
27422,12725,6589.0,7213.0
27423,12725,5943.0,3279.0
27424,12725,5943.0,7133.0
27425,12725,6589.0,1887.0
27426,12725,6589.0,7213.0
27427,12725,3589.0,7213.0
27428,12725,6643.0,4203.0
27429,12725,5943.0,7133.0
27430,12725,6589.0,5859.0
27431,12725,6589.0,7213.0
27432,12725,5943.0,4203.0
27433,12725,5943.0,4511.0
27434,12725,6589.0,5669.0
27435,12725,5943.0,2121.0
27436,12725,5943.0,7133.0
27437,12725,4063.0,2835.0
27438,12725,6589.0,5859.0
27439,12725,6589.0,5859.0
27440,12725,6589.0,nan
27441,12725,6589.0,2835.0
27442,12725,3589.0,1887.0
27443,12725,383.0,931.0
27444,12725,6589.0,6641.0
27445,12725,6589.0,7213.0
27446,12725,3589.0,5669.0
27447,12725,3589.0,1887.0
27448,12727,5261.0,2345.0
27449,12727,4319.0,4931.0
27450,12727,5261.0,4703.0
27451,12727,4319.0,4799.0
27452,12727,6295.0,1193.0
27453,12727,4319.0,4799.0
27454,12727,5261.0,3617.0
27455,12727,4319.0,6235.0
27456,12727,6121.0,5729.0
27457,12727,6295.0,5945.0
27458,12727,4319.0,4931.0
27459,12727,5261.0,nan
27460,12727,4319.0,6743.0
27461,12727,4319.0,6911.0
27462,12727,5871.0,5857.0
27463,12727,5871.0,5401.0
27464,12727,6307.0,nan
27465,12727,6121.0,5945.0
27466,12727,4795.0,5401.0
27467,12727,4795.0,nan
27468,12727,6121.0,5045.0
27469,12727,4319.0,1193.0
27470,12727,6121.0,5945.0
27471,12727,4319.0,4799.0
27472,12727,4319.0,1193.0
27473,12727,4319.0,1193.0
27474,12727,5871.0,691.0
27475,12727,5871.0,3617.0
27476,12727,6397.0,5945.0
27477,12727,4319.0,5945.0
27478,12727,6295.0,nan
27479,12727,4795.0,4703.0
27480,12727,5261.0,3617.0
27481,12727,5261.0,691.0
27482,12727,4795.0,1567.0
27483,12727,4319.0,5945.0
27484,12727,6295.0,6911.0
27485,12727,6121.0,5945.0
27486,12727,6121.0,6911.0
27487,12727,5261.0,5833.0
27488,12727,5261.0,nan
27489,12727,5261.0,5401.0
27490,12727,5261.0,691.0
27491,12729,5943.0,5719.0
27492,12729,6477.0,5859.0
27493,12729,6915.0,7395.0
27494,12729,5943.0,3405.0
27495,12729,5943.0,5719.0
27496,12729,5943.0,6795.0
27497,12729,6477.0,nan
27498,12729,5943.0,5337.0
27499,12729,383.0,5719.0
27500,12729,5943.0,7249.0
27501,12729,6915.0,5859.0
27502,12729,3675.0,2835.0
27503,12729,5943.0,4399.0
27504,12729,5943.0,6837.0
27505,12729,6477.0,5859.0
27506,12729,3675.0,5669.0
27507,12729,6797.0,6603.0
27508,12729,6701.0,5205.0
27509,12729,6797.0,nan
27510,12729,5943.0,nan
27511,12729,383.0,nan
27512,12729,6915.0,2835.0
27513,12729,6701.0,5859.0
27514,12729,5943.0,1215.0
27515,12729,6915.0,5205.0
27516,12729,5943.0,4399.0
27517,12729,383.0,851.0
27518,12729,6643.0,5719.0
27519,12729,3675.0,5859.0
27520,12729,6915.0,5097.0
27521,12729,383.0,4091.0
27522,12729,6137.0,7249.0
27523,12729,5943.0,7249.0
27524,12729,6643.0,4091.0
27525,12729,6797.0,5205.0
27526,12729,6797.0,2835.0
27527,12729,6477.0,2835.0
27528,12729,383.0,3405.0
27529,12729,6477.0,5859.0
27530,12729,6477.0,6641.0
27531,12731,1255.0,3133.0
27532,12731,1255.0,1249.0
27533,12731,1255.0,4997.0
27534,12731,3373.0,7003.0
27535,12731,1255.0,5501.0
27536,12731,5083.0,6627.0
27537,12731,5083.0,5575.0
27538,12731,1255.0,5993.0
27539,12731,2373.0,nan
